Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Poster session,poster,$J/\psi$ in pPb collisions with CMS,"Lee, Songkyo",Korea University (KR),United States,"Charmonia in nucleus-nucleus (A-A) collisions are an important probe to study for understanding the deconfinement in heavy ion collisions at LHC energies. The measurement in proton-lead (p-A) collisions of prompt and non-prompt $J/\psi$ production enables us to investigate nuclear matter effects and therefore, provides a new input to examine the hot-medium effects in A-A collisions, which are still not fully understood. Using CMS, the transverse momentum and rapidity differential cross-sections, and forward to backward ratios of prompt and non-prompt $J/\psi$ in pPb collisions at center of mass energy per nucleon pair = 5.02 TeV will be presented. The dependence of forward to backward ratios with respect to the event characteristics will also be shown.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Songkyo', 'last_name': 'Lee', 'fullName': 'Lee, Songkyo', 'id': '1728686', 'affiliation': 'Korea University (KR)', 'emailHash': '87ab725fa74470ce1f518cf06d321dec', 'db_id': 1728686, 'person_id': 1867881}"
Poster session,poster,Elucidating the internal structure of jets at the LHC using soft-collinear effective theory,"Chien, Yang-Ting",LANL,USA,"The jet quenching phenomena, observed in heavy ion collisions at the LHC, present strong evidence for the strong modification of parton shower in the quark-gluon plasma. To understanding the longitudinal and transverse structure of medium-induced branching, observables that go beyond the suppression of inclusive and tagged jets are necessary. Here we present theoretical calculations of jet shapes in proton-proton and lead-lead collisions at the LHC using soft-collinear effective theory with Glauber gluon interactions in the medium. We find that large phase space logarithms need to be resummed for precise theoretical predictions. The resummation is performed using renormalization group evolution between different jet scales. We also study the medium modification of the renormalization group evolution and generalize the method to calculate jet shapes in heavy ion collisions. We present a comparison between our calculations with the recent jet shape measurement at the LHC. We also discuss the path to resummation of longitudinal intra-jet observables, such as jet fragmentation functions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yang-Ting', 'last_name': 'Chien', 'fullName': 'Chien, Yang-Ting', 'id': '1728615', 'affiliation': 'LANL', 'emailHash': '5adaf1c6a289beda2dc53d5d195215d2', 'db_id': 1728615, 'person_id': 1867823}"
Poster session,poster,Approach to equilibrium: Universal properties in expanding gauge and scalar field theories,"Boguslavski, Kirill",Heidelberg University,Unknown,"We show simulation results for longitudinally expanding gauge and scalar field theories as they approach thermal equilibrium. Most remarkably, we find a common nonthermal attractor solution in a characteristic momentum regime. As a consequence, important aspects of the evolution towards equilibrium turn out to be insensitive to the details of the underlying theory.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kirill', 'last_name': 'Boguslavski', 'fullName': 'Boguslavski, Kirill', 'id': '1729338', 'affiliation': 'Heidelberg University', 'emailHash': 'a7da995e9dcd3c455a563820081156a8', 'db_id': 1729338, 'person_id': 1868325}"
Poster session,poster,Meta-stable States in Quark-Gluon Plasma,"Mishra, Ananta P.","Physical Research Laboratory, Ahmedabad",Unknown,"We study the meta-stable states in high temperature phase of QCD characterised by nonzero expectation values for the imaginary part of the Polyakov loop. We consider $N_f= 2, 3$ dynamical staggered quarks, and carry out simulations at various values of the coupling $\beta$ to observe these states. In particular, we find the value of the coupling ($\beta_m$) above which the meta-stable states appear. The resulting value of $\beta_m$ corresponds to temperature $T_m\gtrsim 750$MeV for $N_f=2$.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ananta P.', 'last_name': 'Mishra', 'fullName': 'Mishra, Ananta P.', 'id': '1729349', 'affiliation': 'Physical Research Laboratory, Ahmedabad', 'emailHash': '8673233ba28dde8711d7bf80cad3a06f', 'db_id': 1729349, 'person_id': 1868238}"
Poster session,poster,Centrality and pseudorapidity dependence of dE$_T$/d$\eta$ in pPb collisions at $\sqrt{s_{NN}}$ = 5.02 TeV with CMS,"Edwards-Bruner, Christopher Ryan",University of Kansas (US),USA,"High energy proton lead collisions provide a unique tool to study the parton distribution function of nuclei at very low Bjorken x. The production of transverse energy at a given eta is sensitive to the gluon density in the nucleus, and by scanning over a very wide rapidity and centrality range, it is possible to glean information on the spatial and x dependence of the gluon density. The ratio of dE$_{T}$/deta at a given centrality range to the most central range for pPb collisions at center of mass energy per nucleon pair = 5.02 TeV is presented. The centrality dependence of this ratio depends strongly upon eta and also on the eta range used to define centrality. These results are compared to lower energy data and two Monte Carlo simulators, EPOS and AMPT, in order to provide insight into the nuclear wavefunction at low x.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christopher Ryan', 'last_name': 'Edwards-Bruner', 'fullName': 'Edwards-Bruner, Christopher Ryan', 'id': '1729312', 'affiliation': 'University of Kansas (US)', 'emailHash': '4452774811257c1a986eaad3998acab9', 'db_id': 1729312, 'person_id': 1868309}"
Poster session,poster,Development of fast ramped superconducting magnets for SIS300,"Omet, Carsten",GSI Helmholtzzentrum für Schwerionenforschung mbH,Germany,"SIS300 is the second of the two planned new synchrotrons at FAIR (Facility for Antiproton and Ion Research) in Darmstadt, Germany. The high field values of up to 4.5 T for the dipoles require a so called $\cos{(\Theta)}$ design. The ramp rate of these magnets is 1 T/s, therefore special attention has been taken on the reduction of AC losses and the mechanical integrity of the magnets. For this, for example, new superconducting wires with small filament sizes of about 3 µm and a resistive CuMn matrix between the filaments has been developed. A full size model of a short curved dipole (4.5 m long) was designed, built and tested in a collaboration of GSI with groups of INFN in Genova, Milano and Salerno.  Also two quadruple magnets and a steering dipole have been produced and successfully tested at IHEP, Protvino. The magnet design activities over the past years as well as an outlook into the future will be summarized.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Carsten', 'last_name': 'Omet', 'fullName': 'Omet, Carsten', 'id': '1729031', 'affiliation': 'GSI Helmholtzzentrum für Schwerionenforschung mbH', 'emailHash': '4dbc59a24cf727991be946f3081cccf7', 'db_id': 1729031, 'person_id': 1868126}"
Poster session,poster,Identified particle production for $p+p$ collisions in $\sqrt{s}$ = 62.4 GeV at STAR,"Gupta, Shikshit",University of Jammu,Unknown,"It is important to study the particle production as a function of both
transverse momentum ($p_{T}$) and particle species which provide crucial
input for modeling of hadronic interactions and the hadronization process
in high-energy collisions [1]. In this contribution, we will present the
results on  $\pi^{\pm}$, $K^{\pm}$, $p$ and $\bar{p}$
 in $p+p$ collisions at $\sqrt{s}$ = 62.4 GeV from STAR experiment
at the Relativistic Heavy Ion Collider. The results are
obtained for the midrapidity region in the range $\mid{y}\mid < 0.1$.
Charged hadrons are identified by using specific ionization energy loss at the
low momentum region (up to 1.10 GeV/c) with STAR's Time Projection
Chamber detector [2,3].  We will present the final corrected
$p_{T}$ spectra,  particle yields and various particle ratios. The results will be 
compared with different models namely PYTHIA and PHOJET.

References:

[1] H. Satz,  $\it{Rep. Prog. Phys.}$ 63 (2000) 151.

[2] H. Bichsel, $\it{Nucl. Instrum. Meth. A}$ vol. 562, (2006)  154-197.

[3] B. I. Abelev  et al.,  [STAR Collaboration], $\it{Phys. Rev. C}$ 79 (2009) 34909.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shikshit', 'last_name': 'Gupta', 'fullName': 'Gupta, Shikshit', 'id': '1729142', 'affiliation': 'University of Jammu', 'emailHash': 'd5c55003756d9aaf62d73655e3787cf4', 'db_id': 1729142, 'person_id': 1868206}"
Poster session,poster,Measurement of neutral mesons at high transverse momentum with the ALICE EMCal,"Sahlmuller, Baldo",Johann-Wolfgang-Goethe Univ. (DE),Germany,"One of the physics observables measured with the ALICE Electromagnetic Calorimeter (EMCal) are neutral mesons such as $\pi^0$ and $\eta$ that are reconstructed through their two-photon decay. The EMCal offers a complementary method to the neutral meson measurement with the ALICE tracking system and the PHOS spectrometer. High $p_{\rm T}$ neutral mesons are used to study the modifications of partons in the medium that is created in heavy-ion collisions. In pp and p-Pb collisions, they can be used to study fragmentation functions, and modification of nuclear PDFs in the lead nucleus, respectively.

The measurement of high $p_{\rm T}$ neutral mesons is challenging due to various reasons. First, they are a rare probe that requires the use of triggers to collect sufficient statistics for the measurement. Furthermore, the opening angle of the decay photon decreases with increasing transverse momentum and their electromagnetic showers in the detector showers in the detector have a higher probability to overlap. In this analysis, we focus on using separated showers for the neutral meson reconstruction. We will present the current status of high $p_{\rm T}$ neutral meson measurement in the EMCal in pp collisions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Baldo', 'last_name': 'Sahlmuller', 'fullName': 'Sahlmuller, Baldo', 'id': '1729345', 'affiliation': 'Johann-Wolfgang-Goethe Univ. (DE)', 'emailHash': '38ed29142e8c1fd84f2b4f955621f96e', 'db_id': 1729345, 'person_id': 1868330}"
Poster session,poster,Nonextenisve Quark Recombination Model,"Abdel-Aziz, Mohamed",Ain Shams University,Unknown,"We developed a nonextensive quark recombination model to study the matter created in relativistic heavy ion collisions. We use the temperature, flow velocity and the nonextensive parameter q as our model parameters. To study the collisions energy and centrality dependance of our model parameters, we fit the transverse momentum spectra of different hadrons at RHIC and LHC. Comparison between our model calculations and blast wave model is shown.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mohamed', 'last_name': 'Abdel-Aziz', 'fullName': 'Abdel-Aziz, Mohamed', 'id': '1729536', 'affiliation': 'Ain Shams University', 'emailHash': 'a927209445e46b787c2a5289e218db8d', 'db_id': 1729536, 'person_id': 1868429}"
Poster session,poster,Meson production in nucleon-nucleon collisions,"Teilab, Khaled",Institut für Theoretische Physik - Universität Frankfurt,Unknown,"We study the production of mesons in nucleon-nucleon
reactions at center-of-mass momenta of a few GeV using an $N_f=2$
 linear sigma model, extended by including the $N_f=2$ multiplets
 of (pseudo-) scalar and (axial-) vector mesons and a doublet of
the nucleon together with its chiral partner (the $N^*(1535)$ or
$N^*(1650)$ resonance).

Cross sections for the production of $\pi-$, $\eta-$, $\rho-$ and
 $\omega-$mesons will be presented. The results are compared to
 experimental data.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Khaled', 'last_name': 'Teilab', 'fullName': 'Teilab, Khaled', 'id': '1729447', 'affiliation': 'Institut für Theoretische Physik - Universität Frankfurt', 'emailHash': '1bb5f60ecbbd07eea03c15cc89bbf889', 'db_id': 1729447, 'person_id': 1868376}"
Poster session,poster,Thermal fluctuations in heavy ion collisions,"Young, Clint",University of Minnesota,USA,"The thermal fluctuations inherent in viscous hydrodynamics are significant when examining a fluid either at small length scales or near a critical point. Both of these conditions can be met in ultra-relativistic heavy-ion collisions. These fluctuations have small but non-vanishing effects on observables at the Relativistic Heavy-Ion Collider (RHIC) and at the Large Hadron Collider (LHC). Because the amplitudes of the fluctuations are related to viscosity through the fluctuation-dissipation relation, the effects of fluctuations on observables may lead to an independent measurement of transport coefficients in quark-gluon plasma. Numerical simulation of the propagation of thermal noise is necessary even in the linearized limit, and can be used to examine the effect of thermal fluctuations on observables.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Clint', 'last_name': 'Young', 'fullName': 'Young, Clint', 'id': '1728261', 'affiliation': 'University of Minnesota', 'emailHash': 'ada9a2f502ae9317e91277338f0177bc', 'db_id': 1728261, 'person_id': 1867533}"
Poster session,poster,Heavy-flavor muon production at forward rapidity in $d+$Au collisions at $\sqrt{s_{NN}}=200$ GeV,"Lim, Sanghoon",Yonsei University,KR,"The measurement of single muons from semi-leptonic decay of mostly $D$ an $B$ mesons is a well developed method to study heavy quark production at forward rapidity at PHENIX experiment. Such measurement in $d+$Au collisions in wide rapidity ranges is essential to study initial-state cold nuclear matter effects, e.g. modification of parton distribution function, $p_{T}$ broadening, and energy loss, on heavy quark production. In addition, comparison to $J/\psi$ results may provide a key constraint to understand the nuclear break-up of quarkonia systems. In this poster, we will present the PHENIX heavy-flavor muon measurements at forward and backward rapidity regions at $\sqrt{s_{NN}}=200~{\rm GeV}$ and comparison with theoretical models to interpret the results.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sanghoon', 'last_name': 'Lim', 'fullName': 'Lim, Sanghoon', 'id': '1728202', 'affiliation': 'Yonsei University', 'emailHash': '900ea421021a5473633d3030865781a9', 'db_id': 1728202, 'person_id': 1867478}"
Poster session,poster,Inclusive J/$\psi$ and $\psi$(2S) production at forward rapidity in pp collisions with ALICE at the LHC,"Paul, Biswarup",Saha Institute of Nuclear Physics (IN),UK,"The ALICE collaboration has studied inclusive J/$\psi$ and $\psi$(2S) production at forward rapidities in pp collisions at $\sqrt{s} = 7$ TeV and 8 TeV with integrated luminosity $\mathcal{L}_{\rm int}$ = 1.35 pb$^{-1}$ and 584 nb$^{-1}$, respectively.
The integrated and differential production cross-sections of J/$\psi$ and $\psi$(2S) will be presented. The comparison with the LHCb results and comparison with the theoretical predictions at $\sqrt{s} = 7$ TeV will also be shown. The values of $\psi$(2S)/J/$\psi$ production ratio in pp collisions at $\sqrt{s} = 2.76$, 7 and 8 TeV will be reported.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Biswarup', 'last_name': 'Paul', 'fullName': 'Paul, Biswarup', 'id': '1728521', 'affiliation': 'Saha Institute of Nuclear Physics (IN)', 'emailHash': '75a8126a1bc473ed233176b157b4d5eb', 'db_id': 1728521, 'person_id': 1867766}"
Poster session,poster,The Role of Initial-state Geometry and its Fluctuations in Hadronic Collisions,"Lacey, Roy",Stony Brook University,USA,"It will be demonstrated that initial-state geometry and its attendant fluctuations play a central and consistent mechanistic role for collective anisotropic flow, jet quenching and the space-time expansion dynamics of the matter created in collisions at RHIC and the LHC. The implications of this mechanistic role for the extraction of several transport and thermodynamic coefficients will be discussed.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Roy', 'last_name': 'Lacey', 'fullName': 'Lacey, Roy', 'id': '1729446', 'affiliation': 'Stony Brook University', 'emailHash': 'c1129d5060eac3f589873103b9f63418', 'db_id': 1729446, 'person_id': 1867756}"
Poster session,poster,Effects of Time Evolution and Fluctuating Initial Conditions on  Heavy Flavor electron R$_{AA}$ in Event-by-Event Relativistic Hydrodynamics,"Alves Garcia Prado, Caio",Universidade de Sao Paulo (BR),Unknown,"Effects on the heavy quarks dynamics due to the medium formed in heavy ion
collisions are investigated, on an event-by-event basis, using a newly
developed 2D+1 Lagrangian ideal hydrodynamic code which is based on the
Smoothed Particle Hydrodynamics (SPH) algorithm. An energy loss model is
used on top of the evolving space-time energy density distributions for two
different schemes: fluctuating and smooth initial conditions (IC) events. The calculations are
also performed for static space-time energy density distributions for these
schemes. We find that the nuclear modification factor $R_\text{AA}$ is affected by
hydrodynamic evolution in comparison with the static IC as
expected due to the medium quenching. Furthermore, we showed how the spectrum
is affected when fluctuations on the medium were considered in comparison
with the smooth profile.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Caio', 'last_name': 'Alves Garcia Prado', 'fullName': 'Alves Garcia Prado, Caio', 'id': '1728145', 'affiliation': 'Universidade de Sao Paulo (BR)', 'emailHash': 'b522ccf769599dd0393f6b18b75228b5', 'db_id': 1728145, 'person_id': 1867422}"
Poster session,poster,Nonperturbative effect on the melting of quarkonium,"Patra, Binoy Krishna",Indian Institute of Technology Roorkee,Unknown,"We have investigated the properties of quarkonia in a complex potential which is obtained by the in-medium corrections to both the perturbative and nonperturbative term in the potential through the dielectric function in real-time formalism. In isotropic medium, the real-part of the potential becomes stronger
and thus makes the quarkonia more bound whereas the (magnitude) 
imaginary-part too becomes larger and thus contribute
more to the thermal width, compared to the in-medium correction of the Coulomb term alone. With these cumulative observations, we studied the dissociation where a resonance is said to be dissolved in a medium when its binding energy decreases with temperature and eventually becomes equal to its width and have found that the bound states are now dissociated at higher
temperature, in the absence of nonperturbative term. 
Finally we extend our calculation to a medium which exhibits 
a local momentum anisotropy and calculate both the real- and imaginary-part of potential, by the leading anisotropic corrections to the propagators. The presence of anisotropy makes the real-part of the potential more stronger while the imaginary-part is weakened slightly and hence width of
a particular resonance becomes narrower, compared to
an isotropic medium. However, since the temperature
corrections to the imaginary-part is a small perturbation to the
vacuum part, so overall the anisotropy makes the dissociation
temperatures higher, compared to isotropic medium.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Binoy Krishna', 'last_name': 'Patra', 'fullName': 'Patra, Binoy Krishna', 'id': '1728152', 'affiliation': 'Indian Institute of Technology Roorkee', 'emailHash': '9e490d77288744894ea01da77efc7506', 'db_id': 1728152, 'person_id': 1867429}"
