Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Poster Session,poster,Projected 3-point Energy Correlator measurements in jets in p-p at  $\sqrt{s_{NN}}$ = 13TeV with ALICE,"Rai, Ananya",Yale University (US),USA,"The sequential clustering of particles into jets offers an algorithmic connection of hadrons to the partons of the radiation shower. Jet substructure allows us to access the radiation history of a jet thereby providing a useful avenue to probe QCD through different energy scales. The N-point Energy Correlator (ENC) is a recently proposed observable that highlights this feature of jets as a multi-scale object. The evolution of jets from the perturbative (partonic) to non-perturbative (hadronic) regimes is imprinted in the slopes of the ENC. Experimentally, the ENC is defined as the energy-weighted cross-section of N particles in a jet as a function of their angular separation. This makes the ALICE detector suitable for these measurements due to its excellent momentum and track resolution. Theoretical calculations have shown excellent agreement with the recent measurement of the two-point energy correlator (EEC) in jets at ALICE $\sqrt{s_{NN}}$ = 5.02 TeV in p-p as well as in jets at STAR $\sqrt{s_{NN}}$ = 200 GeV in p-p.  Extending the EEC to the three-point correlator (EEEC) is the first step in extending the scaling information of the energy flow to a shape dependence. An intermediate step to achieving this goal is measuring the projected EEEC (E3C) which retains information about the largest angular scale of the correlation. The motivation to study the E3C is two-fold i) It has been shown theoretically that the projected E3C operators encode the same scaling information as the full E3C, a highly non-trivial property of this observable. ii) Taking ratios of the projected E3C with the EEC may enable us to better access perturbative QCD since it is known that the EECs are not immune to hadronization effects. Moreover, these ratios may offer precision tests of the coupling strength of the strong force, $\alpha_S$. In this poster, we will show the progress towards the first preliminary measurements of the projected E3C with ALICE at $\sqrt{s_{NN}}$ = 13 TeV in p-p. We will also present simulation studies that extend these measurements to heavy-ion collisions. Specifically, we will show the sensitivity of ENCs in jets to the heavy-ion background to motivate further measurements in the quark-gluon plasma.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ananya', 'last_name': 'Rai', 'fullName': 'Rai, Ananya', 'id': '7824325', 'affiliation': 'Yale University (US)', 'emailHash': '099985cd574a51532994d0e8b4fa44f5', 'db_id': 7824325, 'person_id': 7551012}"
Poster Session,poster,Interpretable Machine Learning applications to Jet Background Subtraction,"Mengel, Tanner",University of Tennessee,USA,"Previous applications of machine learning to jet background subtraction have shown improvements over the traditional background subtraction methods, especially at low jet momentum. While machine learning applications generally lead to improvements, care must be taken to ensure they are not at the cost of interpretability and bias from models used for training. We present a novel application of symbolic regression to extract a functional representation of a deep neural network trained to subtract background for measurements of jets. With this functional representation we show that the relationship learned by a neural network is approximately the same as a new background subtraction method using the particle multiplicity in a jet. This multiplicity method uses measured features, rather than learned weights, to achieve most of the improvements demonstrated by the deep neural network. Additionally, we show the algorithmic complexity of the deep neural network can be decreased by reducing it to a shallower representation while still achieving similar performance. Our study demonstrates that interpretable machine learning methods can provide insights into underlying physical processes and achieve the performance of black-box machine learning without the opaqueness and model bias.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tanner', 'last_name': 'Mengel', 'fullName': 'Mengel, Tanner', 'id': '7912848', 'affiliation': 'University of Tennessee', 'emailHash': 'bbcffb02a5c31c7da717eeb775cc056e', 'db_id': 7912848, 'person_id': 7708478}"
Poster Session,poster,Generation of magnetic field in relativistic heavy-ion collisions,"Słoń, Patrycja",National Centre for Nuclear Research,UK,"Various interesting phenomena have been predicted to occur in a quark-gluon plasma produced in relativistic heavy-ion collisions due to a strong magnetic field which is also generated in these collisions. However, none of these predictions has been convincingly confirmed experimentally yet. So, the question is why? Our aim is to systematically discuss the problem of magnetic field generation. In particular, we argue that the currents induced in the plasma, which have been expected to sustain the magnetic field throughout the plasma lifetime, are much smaller than expected. This happens because the quark-gluon plasma is initially mostly composed of gluons while electrically charged quarks appear with a delay.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Patrycja', 'last_name': 'Słoń', 'fullName': 'Słoń, Patrycja', 'id': '7884885', 'affiliation': 'National Centre for Nuclear Research', 'emailHash': 'f65204ff90e88162984fb26b815254bd', 'db_id': 7884885, 'person_id': 7562964}"
Poster Session,poster,Neutral pion and η meson production at midrapidity in Au+Au collisions at √sN N = 200 GeV,"Chen, Dading",Unknown,Unknown,"Direct photons are useful probes to study the properties of QGP and the dynamic evolution of collision systems. Estimating and subtracting direct photons from hadron decays that contribute to the bulk of the measured photons is crucial and challenging. Although the most abundant source, $\pi^{0}$ $\rightarrow$ $\gamma$$\gamma$ is well studied and constrained. $\eta$ $\rightarrow$ $\gamma$$\gamma$ is less constrained and the related study is scarce below $p_{T}$ $<$ 2 $GeV/c$. The ratio,$\eta/\pi^{0}$ exhibits universal behavior regardless of collision system, energy, and centrality in high $p_{T}$ from the analysis of world data. However, associated measurements have been inconclusive in low $p_{T}$. Possible deviations from the universal behavior could be owing to the rapid radial hydrodynamic expansion of the $A+A$ collision system. PHENIX presents measurements of the centrality dependence of $p_{T}$ spectra of $\pi^0$ and $\eta$ and their ratio in Au$+$Au collisions at $\sqrt{s_{NN}} = 200$ GeV with large statistics data taken in the year 2014. Thanks to the large Au$+$Au data sample taken at $\sqrt{s_{NN}} = 200$ GeV in the year 2014 and improved analysis methods, PHENIX is capable of studying the $p_T$ spectra of $\pi^0$ and $\eta$ down to 1 GeV/c and exploring the effect of radial flow on $\eta/\pi^0$ as a function of centrality.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dading', 'last_name': 'Chen', 'fullName': 'Chen, Dading', 'id': '7824515', 'affiliation': '', 'emailHash': '112a92b31b82c25a82dfada7f3acf225', 'db_id': 7824515, 'person_id': 7562978}"
Poster Session,poster,Elliptic flow measurement of $J/\psi$ in PHENIX Run14 Au+Au at $\sqrt{s_{NN}}=200$ GeV,"Bichon III, Luis",Unknown,Unknown,"The Quark Gluon Plasma (QGP) produced in relativistic heavy ion collisions exhibits a nearly perfect fluid behavior. This behavior is observed as strong azimuthal correlations between the produced particles. Measurement of $J/\psi$  azimuthal correlations can provide key information about the charm quark dynamics in the QGP. Strong elliptic flow of $J/\psi$ has been observed in Pb+Pb collisions at the LHC and attributed to $J/\psi$ production through coalescence of charm quarks that flow with the medium. At RHIC, the $J/\psi$ flow measurements at mid-rapidity are presently inconclusive, while measurements of the nuclear modification factors at mid- and forward rapidity hint that coalescence may play a role in central collisions. The PHENIX experiment at RHIC has a unique coverage at forward rapidity $(1.2\leq|\eta|\leq2.2)$ and a large sample of $J/\psi\rightarrow\mu^++\mu^-$ decays collected in 2014 in Au+Au collisions at 200 GeV. We will present a statistically improved measurement of $J/\psi$ elliptic flow at RHIC at forward rapidity.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Luis', 'last_name': 'Bichon III', 'fullName': 'Bichon III, Luis', 'id': '7824395', 'affiliation': '', 'emailHash': '923d1edbf7d08aa2740ca9a1d207c20b', 'db_id': 7824395, 'person_id': 7563045}"
Poster Session,poster,Measurements of neutral pions and direct photons in 3He+Au collisions,"Firak, Daniel",Unknown,Unknown,"As a part of the studies of the small systems ($p$, $d$, and $^3\text{He}+\text{Au}$), in this poster we present the preliminary yields of $\pi^0$ and direct $\gamma$ for the $\sqrt{s_{NN}}=200$ GeV $^3\text{He}+\text{Au}$ PHENIX data, as well preliminary nuclear modification factor ($R_{xA}$) for this system. We will discuss the unfolding procedure to obtain such yields from raw data in a way to account for $p_T$ migration as well as correct for detector acceptance and efficiency. For the nuclear modification factor, we employ the double ratio $R_{xA}=(\gamma^{dir}/\pi^0)_{pp}/(\gamma^{dir}/\pi^0)_{xA}$ which can be shown to be analytically equivalent to the regular expression for $R_{xA}$, but using an experimentally determined metric for the number of binary collisions ($N_{coll}^{exp}=\gamma_{xA}^{dir}/\gamma_{pp}^{dir}$). As we will show, using this ratio has the advantage of canceling systematic uncertainties that are present in both $p+p$ and $^3\text{He}+\text{Au}$ collisions (such as the reduced production of high $p_T$ pions and $\gamma^{dir}$ due to cold nuclear matter effects and uncertainties due to the $p+p$ cross section), as well as detaching the nuclear modification factor from the Glauber model, thus minimizing biases on centrality determination which are particularly relevant for the studies of small systems.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Daniel', 'last_name': 'Firak', 'fullName': 'Firak, Daniel', 'id': '7824497', 'affiliation': '', 'emailHash': 'b870350e889f8c9dbb95cdc6fb9a66bc', 'db_id': 7824497, 'person_id': 7563162}"
Poster Session,poster,Heavy quarks dynamics in the early stage of high energy nuclear collisions,"Ruggieri, Marco",University of Catania,Unknown,"The early stage of high-energy nuclear collisions is dominated by strong gluon fields called the evolving Glasma. This stage can be probed by heavy quarks (HQs), charm and beauty, since they are produced almost immediately by hard scatterings. We study the propagation of HQs in the evolving Glasma fields, by solving the relativistic kinetic equations that couple the HQs to the fields themselves. We analyze the impacts of this (so far) neglected dynamics on observables, namely the nuclear modification factor and the elliptic flow. We find that both these quantities are affected in a substantial way by the propagation in the early gluon fields.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Marco', 'last_name': 'Ruggieri', 'fullName': 'Ruggieri, Marco', 'id': '7884630', 'affiliation': 'University of Catania', 'emailHash': 'c9176a803cfeab04f46f3f5830973fd2', 'db_id': 7884630, 'person_id': 7563212}"
Poster Session,poster,Exploring transverse momentum broadening in expanding medium-induced cascades,"Adhya, Souvik Priyam","Institute of Nuclear Physics, Polish Academy of Sciences",UK,"We investigate the characteristics of gluonic cascades in static and expanding media by numerically solving the complete BDIM (Blaizot-Dominguez-Iancu-Mehtar-Tani) evolution equations in longitudinal and transverse momentum using the Monte Carlo event generator MINCAS. In this analysis, we compare angular distributions of in-cone radiation across various medium profiles with effective scaling laws. Our findings indicate that the out-of-cone loss of energy occurs through the radiative break-up of hard fragments, which is followed by an angular broadening of soft fragments. Although the broadening of the leading fragments is substantially impacted by the dilution of the medium caused by expansion, we find that in the low-x range, which is accountable for the majority of gluon multiplicity in the cascade, the angular distributions are almost identical when comparing different medium profiles. This similarity is primarily because multiple splittings play a dominant role in broadening within this range. Lastly, we examine how our findings influence the phenomenological explanation of jet quenching and out-of-cone radiation.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Souvik Priyam', 'last_name': 'Adhya', 'fullName': 'Adhya, Souvik Priyam', 'id': '7884942', 'affiliation': 'Institute of Nuclear Physics, Polish Academy of Sciences', 'emailHash': 'a86e39803ec40cde5db72fcfdd1981b2', 'db_id': 7884942, 'person_id': 7552427}"
Poster Session,poster,The Silicon Vertex Tracker (SVT): a MAPS based tracker for the ePIC Detector at the Electron-Ion Collider,"Apadula, Nicole",Lawrence Berkeley National Lab. (US),USA,"Experiments at the future Electron-Ion collider pose stringent requirements on the tracking system for the measurement of the scattered electron and charged particles produced in the collision, as well as the position of the collision point and any decay vertices of hadrons containing heavy quarks. Monolithic Active Pixel Sensors (MAPS) offer the possibility of high granularity in combination with low power consumption and low mass, making them ideally suited for these subsystems at the EIC.  R&D is currently ongoing to ensure a well-integrated, large-acceptance, precision tracking and vertexing solution based on a new generation of MAPS in 65 nm CMOS imaging technology.  This poster will cover the current design and some of the R&D efforts currently in progress for the Silicon Vertex Tracker (SVT) of the ePIC Detector using the new 65 nm MAPS technology.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nicole', 'last_name': 'Apadula', 'fullName': 'Apadula, Nicole', 'id': '7824350', 'affiliation': 'Lawrence Berkeley National Lab. (US)', 'emailHash': '1a2f01fe81914c6293b529394eb5c50e', 'db_id': 7824350, 'person_id': 7563278}"
Poster Session,poster,Far Forward Calorimetery for the EIC,"Goto, Yuji",Riken,Unknown,"The Electron Ion Collider offers unprecedented opportunities to image the proton and nuclei. The Far Forward detectors serve to classify the nature of the electron-proton or electron-nucleus interaction by identifying forward proton, neutrons and photons. This talk will review progress in developing an imaging Zero Degree Calorimeter for the EIC. The detector is designed to meet the stringent performance requirements of the EIC for energy and angular resolution for both neutrons and photons over a very large energy range. The fine granularity of the detector opens up the possibility to use machine learning techniques for shower reconstruction.  The current status of the design and simulated preformance will be shown.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuji', 'last_name': 'Goto', 'fullName': 'Goto, Yuji', 'id': '7884949', 'affiliation': 'Riken', 'emailHash': 'fe0e54ca862134cde998dfd786a23cfc', 'db_id': 7884949, 'person_id': 7563293}"
