Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Plenary Session,plenary,QCD at finite temperature and density - Criticality,"Vovchenko, Volodymyr",University of Houston,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Volodymyr', 'last_name': 'Vovchenko', 'fullName': 'Vovchenko, Volodymyr', 'id': '7979503', 'affiliation': 'University of Houston', 'emailHash': 'aac727a4ed7f29c5f8821cc339003226', 'db_id': 7979503, 'person_id': 7498378}"
Plenary Session,plenary,Search for the critical endpoint,"Pandav, Ashish","National Institute of Science Education and Research, Bhubaneswar",Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ashish', 'last_name': 'Pandav', 'fullName': 'Pandav, Ashish', 'id': '7676633', 'affiliation': '', 'emailHash': '73154a2cb658dcc92b802ed8f34829c5', 'db_id': 7676633, 'person_id': 7519647}"
Plenary Session,plenary,EPJ Featured Talk: Exotic Particle and Nuclei,"Bellini, Francesca","Universita e INFN, Bologna (IT)",Italy,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Francesca', 'last_name': 'Bellini', 'fullName': 'Bellini, Francesca', 'id': '7676620', 'affiliation': 'Universita e INFN, Bologna (IT)', 'emailHash': 'd7b6814870a6d7f56250f308bcc8b32f', 'db_id': 7676620, 'person_id': 7461765}"
Plenary Session,plenary,Collective Dynamics - theoretical overview,"Kanakubo, Yuuka",University of Jyväskylä,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuuka', 'last_name': 'Kanakubo', 'fullName': 'Kanakubo, Yuuka', 'id': '7676639', 'affiliation': 'University of Jyväskylä', 'emailHash': '509edbfbd932cee428e8559655798ed7', 'db_id': 7676639, 'person_id': 7519652}"
Plenary Session,plenary,Collective Dynamics - experimental overview,"Dobrigkeit Chinellato, David",University of Campinas UNICAMP (BR),Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'David', 'last_name': 'Dobrigkeit Chinellato', 'fullName': 'Dobrigkeit Chinellato, David', 'id': '7676638', 'affiliation': 'University of Campinas UNICAMP (BR)', 'emailHash': '2bb60b0cca197d27d8edb169fac8f559', 'db_id': 7676638, 'person_id': 7519651}"
Plenary Session,plenary,"Diversity, Equity and Inclusion in Nuclear and Particle Physics","Cochran, Geraldine",Rutgers University,USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Geraldine', 'last_name': 'Cochran', 'fullName': 'Cochran, Geraldine', 'id': '7676619', 'affiliation': 'Rutgers University', 'emailHash': 'bbf3d87659f9adf699c5d97e70ceb580', 'db_id': 7676619, 'person_id': 7519631}"
Plenary Session,plenary,New Tools for Data Analysis and Simulations,"Mulligan, James","University of California, Berkeley (US)",USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'James', 'last_name': 'Mulligan', 'fullName': 'Mulligan, James', 'id': '7878689', 'affiliation': 'University of California, Berkeley (US)', 'emailHash': '9560674ad5f6e2a82663ffaf30bc9b1b', 'db_id': 7878689, 'person_id': 7519680}"
Plenary Session,plenary,Quark Matter and Nuclear Astrophysics,"Gorda, Tyler",TU Darmstadt,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tyler', 'last_name': 'Gorda', 'fullName': 'Gorda, Tyler', 'id': '7979501', 'affiliation': 'TU Darmstadt', 'emailHash': '6cca2e2917cad841d811b13aa489e9f2', 'db_id': 7979501, 'person_id': 7792489}"
Plenary Session,plenary,Lattice QCD Overview,"Pasztor, Attila",Eötvös University,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Attila', 'last_name': 'Pasztor', 'fullName': 'Pasztor, Attila', 'id': '7676616', 'affiliation': 'Eötvös University', 'emailHash': '72df1e66b49349350b6c7fd382a0093e', 'db_id': 7676616, 'person_id': 7519627}"
Plenary Session,plenary,NA61/SHINE Overview,"Podlaski, Piotr",University of Warsaw (PL),Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Piotr', 'last_name': 'Podlaski', 'fullName': 'Podlaski, Piotr', 'id': '7863029', 'affiliation': 'University of Warsaw (PL)', 'emailHash': '31bf12a46dbe54a6640a22169030c59e', 'db_id': 7863029, 'person_id': 7690275}"
Plenary Session,plenary,sPHENIX Overview,"O'Brien, Edward",Brookhaven  National Lab,USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Edward', 'last_name': ""O'Brien"", 'fullName': ""O'Brien, Edward"", 'id': '7903985', 'affiliation': 'Brookhaven  National Lab', 'emailHash': '21f9d07ee1666520c024abb793013356', 'db_id': 7903985, 'person_id': 7723730}"
Plenary Session,plenary,PHENIX Overview,"Nattrass, Christine",University of Tennessee (US),USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christine', 'last_name': 'Nattrass', 'fullName': 'Nattrass, Christine', 'id': '7904490', 'affiliation': 'University of Tennessee (US)', 'emailHash': '2ed7799a1532e9e2b1161e10d8a6da69', 'db_id': 7904490, 'person_id': 7562956}"
Plenary Session,plenary,STAR Overview,"Reed, Rosi",Lehigh University,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rosi', 'last_name': 'Reed', 'fullName': 'Reed, Rosi', 'id': '8019156', 'affiliation': '', 'emailHash': '417a985413b684825a99801ac7d58a9e', 'db_id': 8019156, 'person_id': 7543473}"
Plenary Session,plenary,ALICE Overview,"Arsene, Ionut Cristian",University of Oslo (NO),NO,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ionut Cristian', 'last_name': 'Arsene', 'fullName': 'Arsene, Ionut Cristian', 'id': '7863028', 'affiliation': 'University of Oslo (NO)', 'emailHash': '4cfe2348bf904704c9be2a4be39b90cb', 'db_id': 7863028, 'person_id': 7690274}"
Plenary Session,plenary,ATLAS Overview,"Angerami, Aaron",Lawrence Livermore Nat. Laboratory (US),United States,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aaron', 'last_name': 'Angerami', 'fullName': 'Angerami, Aaron', 'id': '7852734', 'affiliation': 'Lawrence Livermore Nat. Laboratory (US)', 'emailHash': '11b23fd503aed050e358aa1d92b18a9d', 'db_id': 7852734, 'person_id': 7680311}"
Plenary Session,plenary,CMS Overview,"Baty, Austin Alan",Rice University (US),USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Austin Alan', 'last_name': 'Baty', 'fullName': 'Baty, Austin Alan', 'id': '7862966', 'affiliation': 'Rice University (US)', 'emailHash': 'e719300bee049bdbb701412b6dd89412', 'db_id': 7862966, 'person_id': 7539958}"
Plenary Session,plenary,LHCb Overview,"Durham, John Matthew",Los Alamos National Laboratory,USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'John Matthew', 'last_name': 'Durham', 'fullName': 'Durham, John Matthew', 'id': '7854252', 'affiliation': 'Los Alamos National Laboratory', 'emailHash': '9f7df025a17bd14ff5a7a77daa7f3b5e', 'db_id': 7854252, 'person_id': 7681613}"
Plenary Session,plenary,HADES Overview,"Spies, Simon",Johann-Wolfgang-Goethe Univ. (DE),Germany,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Simon', 'last_name': 'Spies', 'fullName': 'Spies, Simon', 'id': '7866232', 'affiliation': 'Johann-Wolfgang-Goethe Univ. (DE)', 'emailHash': 'c06afb4a6ed8037f954fca88dfe35c2c', 'db_id': 7866232, 'person_id': 7692657}"
Plenary Session,plenary,Open heavy flavor - experimental overview,"Grosa, Fabrizio",CERN,Switzerland,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Fabrizio', 'last_name': 'Grosa', 'fullName': 'Grosa, Fabrizio', 'id': '7676667', 'affiliation': 'CERN', 'emailHash': '1f900e8bbddbff8ffd71f68c85c2a1cf', 'db_id': 7676667, 'person_id': 7519677}"
