Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Plenary,plenary,Collective effects in nuclear collisions: theory overview,"Noronha, Jorge",University of Sao Paulo,United States,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jorge', 'last_name': 'Noronha', 'fullName': 'Noronha, Jorge', 'id': '3571858', 'affiliation': 'University of Sao Paulo', 'emailHash': 'a05b97f6fc30f29ff23130eca97975df', 'db_id': 3571858, 'person_id': 3616241}"
Plenary,plenary,Small system studies: theory overview,"Strickland, Michael",Kent State University,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michael', 'last_name': 'Strickland', 'fullName': 'Strickland, Michael', 'id': '3571875', 'affiliation': 'Kent State University', 'emailHash': '115cd550a1295459b4ffe5c86a279a76', 'db_id': 3571875, 'person_id': 3641826}"
Plenary,plenary,Open heavy flavour: theory overview,"Gossiaux, Pol",Subatech,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Pol', 'last_name': 'Gossiaux', 'fullName': 'Gossiaux, Pol', 'id': '3571845', 'affiliation': 'Subatech', 'emailHash': '1a9c947a7e48adf5553a5c2200aa8b14', 'db_id': 3571845, 'person_id': 3642256}"
Plenary,plenary,Quarkonium: theory overview,"Gonzalez Ferreiro, Elena",Universidade de Santiago de Compostela (ES),Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Elena', 'last_name': 'Gonzalez Ferreiro', 'fullName': 'Gonzalez Ferreiro, Elena', 'id': '3708541', 'affiliation': 'Universidade de Santiago de Compostela (ES)', 'emailHash': '94200093c912e83e37a51ede2a90c391', 'db_id': 3708541, 'person_id': 3884454}"
Plenary,plenary,Initial stages of nuclear collisions: theory overview,"Mazeliauskas, Aleksas",Universität Heidelberg,United States,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aleksas', 'last_name': 'Mazeliauskas', 'fullName': 'Mazeliauskas, Aleksas', 'id': '3571857', 'affiliation': 'Universität Heidelberg', 'emailHash': 'e22b0ba463a6795cc76bef918fd8444b', 'db_id': 3571857, 'person_id': 3643904}"
Plenary,plenary,Jet quenching in nuclear collisions: theory overview,"Milhano, Guilherme",LIP-Lisbon & CERN TH,Switzerland,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Guilherme', 'last_name': 'Milhano', 'fullName': 'Milhano, Guilherme', 'id': '3571885', 'affiliation': 'LIP-Lisbon & CERN TH', 'emailHash': '2199559050d3e25c6c1d983e6e15bb13', 'db_id': 3571885, 'person_id': 3640337}"
Plenary,plenary,Medium response to jet-induced excitation: theory overview,"Tachibana, Yasuki",CCNU Wuhan,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yasuki', 'last_name': 'Tachibana', 'fullName': 'Tachibana, Yasuki', 'id': '3571893', 'affiliation': 'CCNU Wuhan', 'emailHash': '601eb4b4a9f614e3bed0e069c852b5f0', 'db_id': 3571893, 'person_id': 3643942}"
Plenary,plenary,Neutron stars and stellar mergers as a laboratory of dense QCD matter,"Vuorinen, Aleksi",Unknown,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aleksi', 'last_name': 'Vuorinen', 'fullName': 'Vuorinen, Aleksi', 'id': '3571879', 'affiliation': '', 'emailHash': '17d24de68579b80ce3f9cff4c2abb139', 'db_id': 3571879, 'person_id': 3642219}"
Plenary,plenary,Collective effects: the viewpoint of HEP MC codes,"Sjostrand, Torbjorn",Unknown,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Torbjorn', 'last_name': 'Sjostrand', 'fullName': 'Sjostrand, Torbjorn', 'id': '3571895', 'affiliation': '', 'emailHash': 'e9d0c7469d76d7f32d42d91a86e63df7', 'db_id': 3571895, 'person_id': 3755689}"
Plenary,plenary,Polarization and chirality: the quantum features of the Quark Gluon Plasma,"Becattini, Francesco",Unversity of Florence,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Francesco', 'last_name': 'Becattini', 'fullName': 'Becattini, Francesco', 'id': '3571876', 'affiliation': 'Unversity of Florence', 'emailHash': '92d8f0fb076bf693a80fac074208cb56', 'db_id': 3571876, 'person_id': 3642510}"
Plenary,plenary,Exploring baryon-rich QCD matter and search for the QCD critical point: a theoretical perspective,"Yin, Yi",MIT,USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yi', 'last_name': 'Yin', 'fullName': 'Yin, Yi', 'id': '3571832', 'affiliation': 'MIT', 'emailHash': 'e4c268fdc8102258d49e049b5bc62e26', 'db_id': 3571832, 'person_id': 3639024}"
Plenary,plenary,Highlights from the ALICE experiment,"Kalweit, Alexander Philipp",CERN,Switzerland,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexander Philipp', 'last_name': 'Kalweit', 'fullName': 'Kalweit, Alexander Philipp', 'id': '3571897', 'affiliation': 'CERN', 'emailHash': '518b17135468f53a731f0f278195fa14', 'db_id': 3571897, 'person_id': 3643998}"
Plenary,plenary,Highlights from the PHENIX experiment,"Belmont, Ron",University of Colorado Boulder,USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ron', 'last_name': 'Belmont', 'fullName': 'Belmont, Ron', 'id': '3571904', 'affiliation': 'University of Colorado Boulder', 'emailHash': '025db229a2fd3056f6370a703d76f132', 'db_id': 3571904, 'person_id': 3755696}"
Plenary,plenary,Highlights from the STAR experiment,"Ye, Zhenyu",University of Illinois at Chicago,USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zhenyu', 'last_name': 'Ye', 'fullName': 'Ye, Zhenyu', 'id': '3581672', 'affiliation': 'University of Illinois at Chicago', 'emailHash': 'e55e82bab472fe29f23bf4f92c825e66', 'db_id': 3581672, 'person_id': 3610393}"
Plenary,plenary,Highlights from the LHCb experiment,"Winn, Michael Andreas",Université Paris-Saclay (FR),Germany,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michael Andreas', 'last_name': 'Winn', 'fullName': 'Winn, Michael Andreas', 'id': '3584383', 'affiliation': 'Université Paris-Saclay (FR)', 'emailHash': 'e38db7351803011bb8dc52862d5d66db', 'db_id': 3584383, 'person_id': 3767177}"
Plenary,plenary,Highlights from the ATLAS experiment,"Grabowska-Bold, Iwona",AGH University of Science and  Technology (PL),Poland,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Iwona', 'last_name': 'Grabowska-Bold', 'fullName': 'Grabowska-Bold, Iwona', 'id': '3571899', 'affiliation': 'AGH University of Science and  Technology (PL)', 'emailHash': 'd6c60f560a8c55f131facda14403a8e7', 'db_id': 3571899, 'person_id': 3755691}"
Plenary,plenary,Highlights from the CMS experiment,"Verweij, Marta",Vanderbilt University (US),USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Marta', 'last_name': 'Verweij', 'fullName': 'Verweij, Marta', 'id': '3597686', 'affiliation': 'Vanderbilt University (US)', 'emailHash': 'ed51aca80a4464b08bdef8c5b3491f32', 'db_id': 3597686, 'person_id': 3781469}"
Plenary,plenary,Chiral Magnetic Effect and Vorticity in nuclear collisions,"Tu, Zhoudunming",Rice University (US),USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zhoudunming', 'last_name': 'Tu', 'fullName': 'Tu, Zhoudunming', 'id': '3571818', 'affiliation': 'Rice University (US)', 'emailHash': '36420c18f80ddec56eff31ea4e928c9a', 'db_id': 3571818, 'person_id': 3755614}"
Plenary,plenary,Collective effects in nuclear collisions,"Zhou, You",University of Copenhagen (DK),DK,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'You', 'last_name': 'Zhou', 'fullName': 'Zhou, You', 'id': '3571816', 'affiliation': 'University of Copenhagen (DK)', 'emailHash': '227dd48b81f94eba8b0641c8d63cb1f5', 'db_id': 3571816, 'person_id': 3644852}"
Plenary,plenary,High-temperature QCD: theory overview,"D'Elia, Massimo",University of Pisa,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Massimo', 'last_name': ""D'Elia"", 'fullName': ""D'Elia, Massimo"", 'id': '3571877', 'affiliation': 'University of Pisa', 'emailHash': '14ec0be59898dce763640b0fca12e8e0', 'db_id': 3571877, 'person_id': 3647008}"
Plenary,plenary,Modification of the jet structure in nuclear collisions: theory overview,"Salam, Gavin",CERN,Switzerland,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gavin', 'last_name': 'Salam', 'fullName': 'Salam, Gavin', 'id': '3571887', 'affiliation': 'CERN', 'emailHash': '348a96d30cb2f214b1db53141503b540', 'db_id': 3571887, 'person_id': 3643850}"
Plenary,plenary,Future facilities for high mu_B physics,"Galatyuk, Tetyana",TU Darmstadt / GSI,Germany,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tetyana', 'last_name': 'Galatyuk', 'fullName': 'Galatyuk, Tetyana', 'id': '3571790', 'affiliation': 'TU Darmstadt / GSI', 'emailHash': '365df82bcfb28e70e8d7d50395b53b8f', 'db_id': 3571790, 'person_id': 3647368}"
Plenary,plenary,Future plans for electron-ion colliders,"Huang, Jin",Brookhaven National Lab,USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jin', 'last_name': 'Huang', 'fullName': 'Huang, Jin', 'id': '3684831', 'affiliation': 'Brookhaven National Lab', 'emailHash': 'ed1a76b6b45733398a0cf74409943bbe', 'db_id': 3684831, 'person_id': 3797286}"
Plenary,plenary,Summary talk,"Van Leeuwen, Marco",Nikhef National institute  for subatomic physics (NL),Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Marco', 'last_name': 'Van Leeuwen', 'fullName': 'Van Leeuwen, Marco', 'id': '3632493', 'affiliation': 'Nikhef National institute  for subatomic physics (NL)', 'emailHash': '2f5f24a8eeba9e37051f76cef20e7e14', 'db_id': 3632493, 'person_id': 3811911}"
Plenary,plenary,Some considerations on the Quark-Gluon Plasma,"Parisi, Giorgio",Università La Sapienza di Roma,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Giorgio', 'last_name': 'Parisi', 'fullName': 'Parisi, Giorgio', 'id': '3584835', 'affiliation': 'Università La Sapienza di Roma', 'emailHash': None, 'db_id': 3584835, 'person_id': 3767661}"
