Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Poster Session Reception,poster,Observation of a difference in $v_{2}$ between particles and anti-particles in Au+Au collisions at $\sqrt{s_{NN}}=$ 7.7-62.4 GeV with STAR,"Schmah, Alexander",Lawrence Berkeley National Lab,USA,"The RHIC Beam Energy Scan covers a wide range in the QCD phase diagram temperature vs. baryon chemical potential. A phase transition between the Quark Gluon Plasma and the hadron gas phase is expected in this region of the QCD phase diagram. The elliptic flow $v_{2}$ is one of the observables which is sensitive to the pressure gradients in the initial stage of heavy-ion collisions. Hence it can provide important information about the properties of the fireball in the early stage of heavy ion collisions.

Elliptic flow measurements at midrapidity from Au+Au collisions at \\ $\sqrt{s_{NN}}=$ 7.7, 11.5, 19.6, 27, 39 and 62.4 GeV for identified hadrons ($\pi^{\pm}$,$K^{\pm}$, K$_{s}^{0}$, $p$, $\bar{p}$, $\phi$, $\Lambda$, $\bar{\Lambda}$, $\Xi^{-}$,$\bar{\Xi}^{+}$, $\Omega^{-}$, $\bar{\Omega}^{+}$) are presented. We observe a significant difference in $v_{2}$ between particles and corresponding anti-particles at the lowest energies of the beam energy scan. Baryons show a larger difference compared to mesons. The centrality, particle species and energy dependence of the difference will be presented. Furthermore we compare the data to several models and discuss their implications.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexander', 'last_name': 'Schmah', 'fullName': 'Schmah, Alexander', 'id': '314559', 'affiliation': 'Lawrence Berkeley National Lab', 'emailHash': '3fd915fb761c1738e6daa036af0ca05a', 'db_id': 314559, 'person_id': 343333}"
Poster Session Reception,poster,Thermal Photons in Heavy Ion Collisions at RHIC,"Petti, Richard",S,United States,"The hot and dense fireball produced in high energy heavy ion collisions, such as that at RHIC, exhibits complicated dynamics and time evolution.  Thermal photons have a negligible cross-section with the medium and so pass through unmodified, thus measuring their properties gives access to the entire time evolution of the fireball.  Thermal photons are expected to be observable at low momentum. They compete in yield with photons from hadron decays and, at high momentum (above roughly 4 GeV), direct photons that result from initial hard scatterings of partons in the colliding nuclei.  PHENIX has measured the yield of direct photons in Au+Au collisions, as well as the baseline measurements in p+p and d+Au.  Recently PHENIX has also measured elliptic flow of direct photons.  The latest results on low momentum direct photons will be discussed, including measurements of real photons using photon conversions and a novel method to reduce systematic uncertainties.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Richard', 'last_name': 'Petti', 'fullName': 'Petti, Richard', 'id': '314277', 'affiliation': 'S', 'emailHash': '74418600e757b8dad25ff02438a2d0fa', 'db_id': 314277, 'person_id': 343113}"
Poster Session Reception,poster,Perturbative calculation in 1+1dimensional relativistic viscous hydrodynamics,"Fukuda, Kyohei",Nagoya,Unknown,"We discuss the evolution of the fluctuation in the initial conditions 
 of entropy densities (energy densities) using 1+1 dimensional hydrodynamic calculations. 
We explore not only the evolution of the fluctuation but also the origin of it. 
If the local thermal equilibrium is established at early time of the heavy ion collision 
and the mean free path of produced particles is sufficiently short,
 then the later evolution of the system may be described by relativistic hydrodynamics. 
Most of studies have been performed with ideal hydrodynamics, but it is necessary to 
take into account of viscosity effect in  hydrodynamical expansion 
to understand experimental data in detail.
 In particular, we focus on the dynamics along the collision axis and investigate how 
the viscous effects appear in evolution of the fluctuation 
in the framework of perturbation with respect to the bulk and shear viscosities. 
Assuming that the bulk and shear viscosities are small we calculate the entropy 
production during hydrodynamic evolution and the initial condition 
dependence of it. 
Here we use the Bjorken's solution for the ideal part (0th-order) in our 
perturbative approach and show detail calculated results.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kyohei', 'last_name': 'Fukuda', 'fullName': 'Fukuda, Kyohei', 'id': '314757', 'affiliation': 'Nagoya', 'emailHash': '25605c280576773f12a99531b5af930f', 'db_id': 314757, 'person_id': 343471}"
Poster Session Reception,poster,Collective Flow of Charged Hadrons in Cu+Cu collisions at $\sqrt{s_{NN}}$ = 200 GeV at RHIC PHENIX,"Reynolds, Damian",S,United States,"The collective flow of charged hadrons emitted in heavy ion collisions can be characterized using the Fourier coefficient $v_2$ (elliptic flow), as well as with the higher order coefficients, $v_3$, $v_4$, etc, which result primarily from fluctuations in the initial conditions of the colliding nuclei.The latter is of paramount importance since it can provide insight on the hydrodynamic behavior of the medium, as well as constraints for reliable extraction of transport coefficients. For example, $v_3$ has been critical in discriminating between different models and the application of viscocity. In recent measurements, PHENIX has extracted $v_{2,3,4}$ coefficients for charged hadrons via two independent methods.
The first correlates the azimuthal distribution of particles at mid-rapidity in the central arm of PHENIX with event planes determined by the detectors widely spaced in pseudorapidity to avoid non-flow effects. 
The second method is a two particle correlation between a charge weighted azimuthal angle in the Beam Beam Counters and the azimuthal angle of a track in the central arms of the PHENIX detector. Again, the pseudorapidity gap is present to avoid non-flow effects. This method has the added benefit of not requiring that the reaction plane angle be determined. 
These coefficients, measured as a function of the number of particpating nucleons, centrality, and $p_T$ for charged hadrons, will be presented and compared to earlier measurements for Au+Au collisions at the same energy so as to see the effect of system size.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Damian', 'last_name': 'Reynolds', 'fullName': 'Reynolds, Damian', 'id': '314488', 'affiliation': 'S', 'emailHash': 'ed91141f9d4f9ac4f048ddd1c98f2a8e', 'db_id': 314488, 'person_id': 343278}"
Poster Session Reception,poster,Source chaoticity in heavy-ion collisions at the LHC,"Gangadharan, Dhevan Raja",Ohio State University (US),USA,"Quantum coherence is fundamental in the interpretation of geometrical information from HBT measurements. The effect of quantum coherence is not only to lower the correlation strength of HBT correlations but also to modify the shape. We present measurements of the source chaoticity from Pb+Pb sqrt(s) = 2.76 TeV collisions at the LHC using the ALICE detector. Three-pion and two-pion correlations strengths are used together to determine
the source chaoticity. The corresponding impact of quantum coherence on the HBT radii will be discussed as well.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dhevan Raja', 'last_name': 'Gangadharan', 'fullName': 'Gangadharan, Dhevan Raja', 'id': '315345', 'affiliation': 'Ohio State University (US)', 'emailHash': '1985de7fea4eceaaf00e539b168d38e7', 'db_id': 315345, 'person_id': 343837}"
Poster Session Reception,poster,"Results from Fixed-Target Collisions from STAR: Au+Al at $\root{S_{NN}}$ =  4.5, 3.5 and 3.0 GeV","Haag, Brooke",U,Unknown,"The RHIC Beam Energy Scan (BES) was proposed to search for the
possible critical point and to study the nature of the phase transition between hadronic and partonic matter.
However, several dynamical model simulations (UrQMD, PHSD,
QGSM, GiBUU, 3-fluid) suggest that the partonic phase is entered for
center-of-mass collision energies as low as 4-5 GeV [1]. Collisions
between beam halo nuclei and the aluminum beam pipe allow STAR to study fixed-target Au+Al collisions. The injection and sub-injection energy gold beams (kinetic energies of 8.8, 4.8 and 2.9 AGeV) produce Au+Al collisions at center-of-mass energies of 4.5, 3.5, and 3.0 GeV. Particle ratios will be presented and compared to earlier published results from the AGS, SPS,and RHIC.  Fixed target acceptances and efficiencies for tracking in the TPC and particle identification in the Time of Flight system will be discussed.

References:
[1] I.C. Arsene et al., Phys. Rev. C75, 034902 (2007).","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Brooke', 'last_name': 'Haag', 'fullName': 'Haag, Brooke', 'id': '315051', 'affiliation': 'U', 'emailHash': '65bdc7447a92a9a82ab8706af6730720', 'db_id': 315051, 'person_id': 343661}"
Poster Session Reception,poster,Propagating fluctuations in fluid dynamic fields,"Wiedemann, Urs",CERN,Switzerland,"We formulate the propagation of fluid dynamic fields as a propagation of small perturbations around smooth average fluid fields. Fluid dynamic simulations of smooth average initial conditions are then shown to be sufficient to map out the large space of fluid dynamic event histories resulting from arbitrary small fluctuations around these smooth initial conditions. We argue that this provides an efficient way for organizing event-by-event fluid dynamic simulations of heavy ion collisions, and we present details and applications of the approach. 

Based on: Stefan Florchinger and U.A. Wiedemann, work in preparation
                and JHEP 1111 (2011) 100","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Urs', 'last_name': 'Wiedemann', 'fullName': 'Wiedemann, Urs', 'id': '314507', 'affiliation': 'CERN', 'emailHash': 'b3e9ac8536071cc26fac1dbcff7b76ac', 'db_id': 314507, 'person_id': 343294}"
Poster Session Reception,poster,New method for measuring longitudinal fluctuations and  directed flow in ultrarelativistic heavy ion collisions,"Eyyubova, Gyulnara",University of Oslo (NO),Unknown,"Recently significant effort is made to study azimuthal flow asymmetries in ultra-relativistic heavy ion reactions. At finite impact parameters the directed flow and the elliptic flow were dominant observables for many years.

In head-on collisions there would be no reason to have an azimuthal or longitudinal asymmetry, nevertheless, new observations for the higher harmonics show [1] that even in central collisions there is a strong azimuthal asymmetry in the emitted hadrons, and this asymmetry arises from transverse fluctuations of the initial state. In addition in head-on collisions the third harmonic of the azimuthal distribution, v_3, exceeds the second one, v_2, and becomes the dominant harmonic component in accordance with large fluctuations. The fact that high harmonics, measured up to v_8, survive the fluid dynamical expansion indicates that the QGP fluid is almost perfect, and does not absorb high-harmonics.

Fluctuations must also appear in the longitudinal direction, especially in peripheral reactions where the projectile and target spectators may not be exactly the same size. As a first step of our study, we estimate the Event-by-Event (EbE) c.m. rapidity fluctuations using a method based on Zero Degree Calorimeters (ZDC)s. In peripheral reactions one can check if significant correlation between the EbE c.m. rapidities measured in the TPC and via the ZDCs do exist. This then leads to the possibility to separate the flow characteristics arising from collective global asymmetries and from random fluctuations.

The first v_1 measurements at LHC [2] were also arising dominantly from random fluctuations as both the even and odd rapidity combinations gave the same result. As a second step, with the aim to determine the global asymmetry component of the directed flow v_1, we propose that the participant system Event-by-Event shifted from the Lab. c.m. frame to the measurable participant c.m. rapidity EbE, thus removing or minimizing the effect of random longitudinal fluctuations. Then following the global asymmetry the ""odd"" component of the directed flow can be separated and identified using this method.

This new method [3] enables us to separate fluctuating and the global symmetry components in the flow, which is important for the odd harmonics, especially for v_1 and v_3. Thus one can study experimentally the rotation effect [4] and the possible occurrence of the Kelvin-Helmholtz instability [5] in the globally symmetric component of the collective flow.

[1] K. Aamodt et al., (ALICE Collaboration) Phys.Lett. B708, 249 (2012).
[2] I. Selyuzhenkov et al. (ALICE Collaboration), J Phys. G 38, 124167 (2011).
[3] L.P. Csernai, G. Eyyubova, V.K. Magas, arXiv:submit/0463514.
[4] L.P. Csernai, V.K. Magas, H. Stöcker, D.D. Strottman, Phys.Rev. C84, 02914 (2011).
[5] L.P. Csernai, D.D. Strottman, and Cs. Anderlik, arXiv:1112.4287 [nucl-th].","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gyulnara', 'last_name': 'Eyyubova', 'fullName': 'Eyyubova, Gyulnara', 'id': '314712', 'affiliation': 'University of Oslo (NO)', 'emailHash': '50edc0308ee26c26eb749b1daec5f33a', 'db_id': 314712, 'person_id': 343441}"
Poster Session Reception,poster,Signature of  liquid-gas phase transition and critical behavior in projectile multifragmentation,"Talukdar, Rupalim","Department of Physics, Gauhati University, India",Unknown,"A high-statistics exclusive study of the multifragmentation of   Mg-Em interaction at 4.5 AGeV  has been performed  to realize the critical behaviour. A number of relevant observables such as fluctuation in the sizes of the largest cluster, reduced variance and the mean value of second moment of charge distribution were estimated with the experimental data. The observed results are compared with the results of Kr-Em interaction at 0.95 AGeV as well as the results of EOS collaboration for Au, La and Kr on carbon at 1 AGeV. Systematic variation in the heights and positions of the peaks observed with the change of the fragmenting nuclei thereby confirms the critical behaviour and a possible association of liquid-gas phase transition on multifragmentation mechanism.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rupalim', 'last_name': 'Talukdar', 'fullName': 'Talukdar, Rupalim', 'id': '314400', 'affiliation': 'Department of Physics, Gauhati University, India', 'emailHash': '5f1c93b26ec1fcb11aa04cca59c9910c', 'db_id': 314400, 'person_id': 343227}"
Poster Session Reception,poster,Spectra and flow of thermal and non-thermal photons at highest collider energies,"Bäuchle, Björn",FIAS Frankfurt,Unknown,"Photons, as all electromagnetic probes, can give direct access to the hot and dense phase of a heavy-ion reaction. We show calculations of direct photon emission at highest energies available with the UrQMD-hybrid model. UrQMD is a full microscopic+macroscopic transport/fluiddynamics hybrid model with hadron- and string-driven equilibration phase, a fll (3+1)-dimensional fluiddynamic hot and dense phase and a hadronic after-burner. Unequilibrated matter at high rapidity is preserved during the fluid phase.  A strong emphasis is set on the impact of viscosity and Equation of State at zero and non-zero band string aryon density to the spectra and flow patterns of thermal and non-thermal photons in A+A-collisions at RHIC, LHC.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Björn', 'last_name': 'Bäuchle', 'fullName': 'Bäuchle, Björn', 'id': '314523', 'affiliation': 'FIAS Frankfurt', 'emailHash': 'a82f5bfb3d6db02f577466de2d50e1fd', 'db_id': 314523, 'person_id': 343305}"
Poster Session Reception,poster,"Measurements of identified hadron spectra p+p interactions at 20, 31, 40, 80 and 156 GeV/c from NA61/SHINE at the CERN SPS.","Pulawski, Szymon Mateusz",University of Silesia (PL),Unknown,"Preliminary NA61/SHINE  results on π+, π-, K+, K-, p and pbar spectra in p+p interactions at 20-158 GeV/c will be presented. NA61/SHINE at the CERN SPS is a fixed-target experiment pursuing a rich physics program [1]. Thanks to its large acceptance and excellent particle identification capability  NA61/SHINE is well suited for performing high-precision particle production measurements in p+p, p+nucleus and nucleus+nucleus collisions. In this contribution inclusive spectra of π+, π-, K+, K-, p and pbar in p+p interactions at the SPS energies will be shown as a function of transverse momentum/mass and rapidity. The new data will be compared with the corresponding results of NA49 for central Pb+Pb collisions as well as with the predictions of Monte Carlo  models.



[1] N.Antoniou et al. [NA61/SHINE Collaboration], CERN SPSC-2007-019, (2007).","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Szymon Mateusz', 'last_name': 'Pulawski', 'fullName': 'Pulawski, Szymon Mateusz', 'id': '314430', 'affiliation': 'University of Silesia (PL)', 'emailHash': '03791e36df7c7b790b57f5a7902118b5', 'db_id': 314430, 'person_id': 343242}"
Poster Session Reception,poster,Single electrons from heavy flavor decays in 200 GeV Cu+Cu collisions at PHENIX,"Apadula, Nicole",Iowa State University,Unknown,"Since heavy flavor quarks are produced early in the collision, they experience the full evolution of the medium and are thus a good probe of medium effects.  Electrons from open heavy flavor have previously been measured for p+p, Au+Au and d+Au collisions at the Relativistic Heavy Ion Collider (RHIC) by PHENIX.  In the most central Au+Au the yield is suppressed relative to a Ncoll scaled p+p which suggests that the heavy quarks lose a significant portion of their initial energy in the medium.  A similar analysis done in the d+Au collisions suggests that there are cold nuclear matter effects that are masked by the hot, dense medium produced in the Au+Au collisions.  New results from Cu+Cu collisions provide an important look at the Ncoll region between the d+Au and Au+Au systems.  The Cu+Cu results will be shown for different centralities along with a comparison to the d+Au and Au+Au results.  The nuclear modification factor, RAA, will also be shown as a function of Ncoll, giving a more complete picture as the cold nuclear matter effects in d+Au collisions are taken over by the effects of the hot medium in the Au+Au system.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nicole', 'last_name': 'Apadula', 'fullName': 'Apadula, Nicole', 'id': '314560', 'affiliation': '', 'emailHash': '93d6efb205123ca0c3288dbfcf555268', 'db_id': 314560, 'person_id': 343334}"
Poster Session Reception,poster,Cold quark matter in astrophysics of compact stars,"Sedrakian, Armen",Frankfurt University,Unknown,"I discuss the structure and composition of massive (two solar-mass) neutron stars containing deconfined quark matter in color superconducting states. Stable configurations featuring such matter are obtained if the equation of state of hadronic matter is stiff above the saturation density, the transition to quark matter takes place at a few times the nuclear saturation density, and the repulsive vector interactions in quark matter are substantial. I also discuss our recent progress in understanding the cooling of massive compact stars with color superconducting quark cores.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Armen', 'last_name': 'Sedrakian', 'fullName': 'Sedrakian, Armen', 'id': '314514', 'affiliation': 'Frankfurt University', 'emailHash': 'd6215b2470ef69be16dfa29a3480f707', 'db_id': 314514, 'person_id': 343298}"
