Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Poster Session,poster,Front End Readout for the sPHENIX Time projection chamber,"Sakaguchi, Takao",BNL,USA,"The sPHENIX is the upgrade project of the PHENIX detector whose operation has just ended. This upgrade project mainly focuses on the detailed measurement of the jets and Upsilons.
We have proposed to build a time projection chamber (TPC) as the main tracker for the sPHENIX, which has a radial coverage of 20 cm to 78cm with rapidity coverage of $|\eta|<1.1$ and full azimuth. The number of readout channels will be ~ 200K, and the raw data volume is expected to reach as much as ~4Gbits/sec. In order to fully exploit the data within the limitation of the bandwidth of the end tape device, we need to introduce a new continuous readout scheme followed by a fast data processing system.
In this presentation, we will show the initial design of the front end readout scheme for the sPHENIX TPC.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Takao', 'last_name': 'Sakaguchi', 'fullName': 'Sakaguchi, Takao', 'id': '2778550', 'affiliation': 'BNL', 'emailHash': 'cb5635acb704fdb3b42566da12f97370', 'db_id': 2778550, 'person_id': 2973731}"
Poster Session,poster,"Studying Proton Structure, the Partonic Structure of Nuclei, and Hadronization at sPHENIX","Kim, Chong",UC Riverside,Unknown,"The proposed sPHENIX detector at the Relativistic Heavy Ion Collider will take proton-proton, proton-nucleus, and nucleus-nucleus collision data in the early 2020s, opening up new opportunities to study a wide variety of QCD systems and processes.  Inclusive and correlation observables involving jets, photons, and heavy flavor at midrapidity will provide sensitivity to partonic structure and dynamics within the proton as well as nuclei and an initial program exploring hadronization in different collision systems.  Possible additional instrumentation, in particular in the forward rapidity region, would enable a wealth of further measurements probing the low-x structure of nuclei, long-range collective behavior in small systems, and additional spin-spin and spin-momentum correlations in the proton and in the process of hadronization.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chong', 'last_name': 'Kim', 'fullName': 'Kim, Chong', 'id': '2853688', 'affiliation': '', 'emailHash': 'd5507573d5237fc186aca78b39a1ffb6', 'db_id': 2853688, 'person_id': 3060431}"
Poster Session,poster,B-Jet Tagging Algorithms for sPHENIX at RHIC,"Yu, Haiwang",New Mexico State University,Unknown,"Jets initiating from a B-quark (B-jet) are sensitive to the collisional energy loss of the quark when traversing through Quark Gluon Plasma (QGP). Among the light jet background, the rare B-jets can be identified by utilizing some characteristic B-hadron decay properties, such as its long lifetime and semi-leptonic decay modes. With the proposed sPHENIX detector at RHIC, we study a variety of B-Jet tagging algorithms, including the track impact parameter method, secondary vertex method and the lepton tagging method. The algorithm optimization and their performance projection will be discussed based on comprehensive detector and physics simulations.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Haiwang', 'last_name': 'Yu', 'fullName': 'Yu, Haiwang', 'id': '2778552', 'affiliation': 'New Mexico State University', 'emailHash': '4408740353ed36757b880522a5d1f72d', 'db_id': 2778552, 'person_id': 2973732}"
Poster Session,poster,"Regge trajectories in (n, $M^{2}$) and (J, $M^{2}$) planes for higher excited states for $\Lambda_b^{0}$ baryon","Marfatia, Zalak",Sardar Vallabhbahi National Institute of Technology,Unknown,"We computed excited state masses of singly heavy $\Lambda_b^{0}$ baryon in the framework of Hypercentral Constituent Quark Model. We use hyper coloumb plus power potential, varying ($\nu$) from S.R.(1/2) to quadratic(2.0), in the calculation of ground and radial excited state masses. After that, orbital excited states are also determine for linear($\nu$=1.0) potential. We also introduced first order correction to the potential. The ground state $\Lambda_b(5619)^0$ and two orbital excited states $\Lambda_b(5912)^0$ and $\Lambda_b(5920)^0$ are found experimentally and  our obtained masses for these states are $m_{\Lambda_b^{0}}(1/2^{+})$= 5620,  $m_{\Lambda_b^{0}}$(1/2$^{-})$=5992 MeV and $m_{\Lambda_b^{0}}$(3/2$^{-})$=5980 MeV reasonably close to them. We also compare our results with other theoretical models and they are in good agreement. From this, we also plot Regge trajectories in (n, $M^{2}$) and (J, $M^{2}$) planes for higher excited states.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zalak', 'last_name': 'Marfatia', 'fullName': 'Marfatia, Zalak', 'id': '2799518', 'affiliation': 'Sardar Vallabhbahi National Institute of Technology', 'emailHash': '3ea32b734cdd2973780d0e09b3f7bdd7', 'db_id': 2799518, 'person_id': 2993638}"
Poster Session,poster,Splitting functions and jet mass distributions in heavy ion collisions,"Chien, Yang-Ting",Massachusetts Institute of Technology,USA,"We present the first calculations of the momentum sharing and angular separation distributions between the leading subjets inside a reconstructed jet, as well as the jet mass distribution modification in heavy ion collisions. These observables are sensitive to the early and late stages of the in-medium parton shower evolution and allow us to probe the quark-gluon plasma across a wide range of energy scales. We use the medium-induced splitting functions obtained in the framework of soft-collinear effective theory with Glauber gluon interactions to calculate the subjet distributions. Qualitative and in most cases quantitative agreement between theory and preliminary CMS measurements suggests that the parton shower in heavy ion collisions can be dramatically modified early in the branching history. Predictions for the subjet angular distribution is also presented which will illuminate the nature of the medium-induced radiations. On the other hand, using renormalization group techniques we can resum the jet mass at next-to-leading logarithmic accuracy, with the medium contributions consistently included. We find that the jet mass modification is sensitive to the medium scale and allows for a precise extraction of the medium properties.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yang-Ting', 'last_name': 'Chien', 'fullName': 'Chien, Yang-Ting', 'id': '2799519', 'affiliation': 'Massachusetts Institute of Technology', 'emailHash': '5adaf1c6a289beda2dc53d5d195215d2', 'db_id': 2799519, 'person_id': 2993639}"
Poster Session,poster,Plasmon mass scale and quantum fluctuations of classical fields on a real time lattice,"Peuron, Jarkko",University of Jyväskylä,Italy,"Classical Yang-Mills theory calculations are frequently used to study nonequilibrium phenomena in nonperturbative overoccupied systems, especially in the context of ultrarelativistic heavy-ion collisions. We study the limits of the quasiparticle picture of the classical Yang-Mills fields by determining the plasmon mass of the system using 3 different methods. We also demonstrate an algorithm which allows us to simulate quantum fluctuations on top of a classical background field, while keeping the separation between the two manifest. We also test a lattice implementation of the algorithm and demonstrate that the linearization indeed works and that the Gauss's law is conserved.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jarkko', 'last_name': 'Peuron', 'fullName': 'Peuron, Jarkko', 'id': '2799521', 'affiliation': 'University of Jyväskylä', 'emailHash': '0225cb2dd7994698f2ac0347826bab5a', 'db_id': 2799521, 'person_id': 2993641}"
Poster Session,poster,How to select events which evolved similarly?,"Tomasik, Boris",Univerzita Mateja Bela (SK),Unknown,"Events that started with very similar initial conditions should also evolve similarly and produce similar single-particle distributions of hadrons. This is natural consequence of hydrodynamic description of a collision. We present a novel method for data analysis. It compares the histograms of azimuthal hadron distributions from each event and organizes the events in such a way that those with similar histograms end-up placed close to each other. Those are the ones which underwent similar evolution. Such events can more easily be compared to theoretical simulations where all conditions can be controlled. We illustrate the method on data simulated by the AMPT model. Finally, we speculate about other possible applications of the method.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Boris', 'last_name': 'Tomasik', 'fullName': 'Tomasik, Boris', 'id': '2799529', 'affiliation': 'Univerzita Mateja Bela (SK)', 'emailHash': '66c359727f5a2c721f3f97156f96773a', 'db_id': 2799529, 'person_id': 2993648}"
Poster Session,poster,Temperature dependence of shear viscosity in SU(3)-gluodynamics,"Kotov, Andrey",Institute for Theoretical and Experimental Physics,Unknown,"This report is devoted to the study of temperature dependence of shear viscosity in SU(3)-gluodynamics. To calculate shear viscosity we measured the correlation function of the energy-momentum tensor T_{12}T_{12} for a set of temperatures in the region T/T_c \in (0.9, 1.5). The measurements were carried out using multilevel algorithm which considerably improves the accuracy of the data. The results of the calculation allow to determine temperature dependence of the ratio of shear viscosity to the entropy density {\eta}/s.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andrey', 'last_name': 'Kotov', 'fullName': 'Kotov, Andrey', 'id': '2814412', 'affiliation': '', 'emailHash': 'a99aec69f48defd3d6a7fef9cec1af58', 'db_id': 2814412, 'person_id': 3007423}"
Poster Session,poster,Investigating the scaling of higher-order flows in relativistic heavy-ion collisions,"Zhang, Chunjian",Shanghai Institute of Applied Physics,Unknown,"The modified number of constituent quark (NCQ) scaling
$v_{n}/n_{q}^{n/2} \sim KE_{T}/n_{q}$ for mesons and baryons and the
scaling relation $v_{n} \sim v_{2}^{n/2}$ for higher-order
anisotropic flows, which were observed experimentally, have been
investigated at the top energy of Relativistic Heavy-Ion Collider. It has been found that the modified
NCQ scaling can not be obtained from the naive coalescence even by
taking into account event-by-event fluctuations but may be due to
hadronic afterburner or thermal freeze-out. In addition, we observed
that the behavior of the $v_{n}/v_{2}^{n/2}$ ratio is sensitive to
the partonic interaction. Further insights about the relation between the two scalings are discussed.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chunjian', 'last_name': 'Zhang', 'fullName': 'Zhang, Chunjian', 'id': '2799531', 'affiliation': 'Shanghai Institute of Applied Physics', 'emailHash': 'adbf8d5019c6ca8f68119c5cf449661c', 'db_id': 2799531, 'person_id': 2993650}"
Poster Session,poster,Exotic charmed baryon states at finite temperature,"zhao, jiaxing",Tsinghua University,Unknown,"We study doubly charmed baryons at finite temperature. By solving the three-quark Schroedinger equation with lattice simulated quark potential and chiral symmetry restoration at finite temperature, the doubly charmed baryons created in quark-gluon plasma are in the quark-diquark state as a consequence of chiral symmetry restoration. When the diquark state disappears at dissociation temperature $T_d^{(2)}$, the three-quark state can still survive till its dissociation temperature $T_d^{(3)}$. This indicates an exotic three-quark state in the temperature region $T_d^{(2)} < T < T_d^{(3)}$.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'jiaxing', 'last_name': 'zhao', 'fullName': 'zhao, jiaxing', 'id': '2799532', 'affiliation': '', 'emailHash': '1b0af41d156f915dfa66e13b4746254a', 'db_id': 2799532, 'person_id': 2993651}"
Poster Session,poster,Chiral Shock Waves,"Sen, Srimoyee",University of Arizona,USA,"We study the shock waves in relativistic chiral matter. We argue that the conventional Rankine-Hugoinot relations are modified due to the presence of chiral transport phenomena. We show that the entropy discontinuity in a weak shock wave is quadratic in the pressure discontinuity when the effect of chiral transport becomes sufficiently large. We also show that rarefaction shock waves, which do not exist in usual non-chiral fluids, can appear in chiral matter. The direction of shock wave propagation in a vorticity is found to be completely determined by the direction of the vorticity and the chirality of fermions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Srimoyee', 'last_name': 'Sen', 'fullName': 'Sen, Srimoyee', 'id': '2814422', 'affiliation': 'University of Arizona', 'emailHash': 'e7397ef09ca204d68da80d6f18502ec0', 'db_id': 2814422, 'person_id': 3007428}"
Poster Session,poster,Pion-nucleus Drell-Yan data as a novel constraint for nuclear PDFs,"Paakkinen, Petja",University of Jyväskylä,Unknown,"Despite the success of modern nuclear parton distribution functions (nPDFs) in describing nuclear hard-process data, they still suffer from large uncertainties. One of the shortcomings is the lack of data which would constrain the nuclear effects of all parton flavours simultaneously without any a priori assumptions. For example, it has been customary to assume that nuclear modifications for both valence quarks u and d are the same. We have studied the prospects of using the Drell-Yan dilepton process in pion-nucleus collisions as a novel input in the global analysis of nPDFs [1]. In a NLO QCD framework, we find the measured nuclear cross-section ratios from the NA3, NA10 and E615 experiments to be largely independent of pion parton distributions and also compatible with the EPS09 and nCTEQ15 nPDFs. These data sets can thus be included in global nPDF analyses without introducing significant new theoretical uncertainties or tension with the other data. In particular, we explore the constraining power of these data sets on the possible asymmetry of the valence-quark nuclear modifications.

[1] P. Paakkinen, K. J. Eskola, H. Paukkunen, arXiv:1609.07262 [nucl-th], submitted to Phys. Lett. B.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Petja', 'last_name': 'Paakkinen', 'fullName': 'Paakkinen, Petja', 'id': '2799540', 'affiliation': 'University of Jyväskylä', 'emailHash': '06a86c1dc75811a9f0713b885478db58', 'db_id': 2799540, 'person_id': 2993657}"
Poster Session,poster,Radiative decay of Singly Heavy Bottom Baryons in the Hypercentral Quark Model,"Thakkar, Kaushal",Unknown,Unknown,"In hadron spectroscopy, various decay processes of the heavy flavour baryons are important to identify the new hadronic states observed experimentally. The strong decays are expected to dominate the branching ratios of heavy flavour baryons. Although the electromagnetic strength is weaker than that of the strong interaction, radiative channels are not phase space suppressed as in the case of pion transitions. Therefore, some radiative decay modes are expected to contribute significantly to heavy baryon branching fractions. In the present study, we employ a simple non-relativistic hypercentral approach with coulomb plus power potential to compute the radiative decays of the single heavy bottom baryons in terms of radiative transition magnetic moments and photon energy. The predicted radiative decay widths of singly heavy bottom baryons are in the range of few eV to KeV.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kaushal', 'last_name': 'Thakkar', 'fullName': 'Thakkar, Kaushal', 'id': '2799544', 'affiliation': '', 'emailHash': '9ae9229b3f85bf175e5d4e362dd9faa7', 'db_id': 2799544, 'person_id': 2993659}"
Poster Session,poster,Gluonic hot spots and spatial correlations inside the proton,"Soto Ontoso, Alba",UGR/FIAS,Unknown,"In this talk, based on arXiv:1605.09176, we present a microscopic realization of the hollowness effect observed in proton-proton scattering at $\sqrt s = 7$ TeV. The initial collision geometry proposed in our model could impact significantly the interpretation of data specially sensitive to it, like the eccentricities of proton-proton, proton-nucleus and nucleus-nucleus collisions.
The hollowness effect, not observed at lower energies, consists in a depletion of the inelasticity density at zero impact parameter of the collision. Counterintuitively, there is more inelasticity when the two protons are at about half a fermi transverse separation that for head-on collisions. Our analysis is based on three main ingredients: we rely gluonic hot spots inside the proton as effective degrees of freedom for the description of the scattering process. Next we assume that some non-trivial correlation between the transverse positions of the hot spots inside the proton exists. Finally we build the scattering amplitude from a multiple scattering, Glauber-like series of collisions between hot spots. In our approach, the onset of the hollowness effect is naturally explained as due to the diffusion or growth of the hot spots in the transverse plane with increasing collision energy. Furthermore, we will explore the impact of the non-trivial correlations between the transverse positions of the hot spots in the calculation of eccentricities in proton-proton collisions, a highly debated topic nowadays as there are suggestive signals of collective phenomena, associated to the formation of QGP in heavy ion collisions, in this smaller system that may be caused by the initial state geometry.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alba', 'last_name': 'Soto Ontoso', 'fullName': 'Soto Ontoso, Alba', 'id': '2799545', 'affiliation': 'UGR/FIAS', 'emailHash': 'c5e6d9bc49c877c562c3d76180406fce', 'db_id': 2799545, 'person_id': 2993660}"
Poster Session,poster,n Gluon Bremsstrahlung from Maximal Helicity Violating Techniques,"Rasoanaivo, Andriniaina",University of Cape Town,Unknown,"We present a new approach to compute the probability for emission of an arbitrary number of gluons radiated from a high-pT probe of the QGP. Our work is an extension of the maximal helicity violating (MHV) method in which the usual soft-collinear factor is classified according to its symmetry under gluon permutations.

For the purposes of illustration, we show the explicit form of the result from 1 to 3 gluon emissions then present the general expression for any generic n numbers of gluons.  In particular, we compute for the first time analytically the QCD corrections to the multi-gluon Poisson approximation and evaluate numerically the importance of these corrections. Since all current energy loss calculations assume that the Poisson distribution of photons from QED bremsstrahlung is a good approximation for the multi-gluon radiation in QCD, our results will prove invaluable to leading particle and jet energy loss modellers.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andriniaina', 'last_name': 'Rasoanaivo', 'fullName': 'Rasoanaivo, Andriniaina', 'id': '2799555', 'affiliation': 'University of Cape Town', 'emailHash': 'b878dd2a599b633c1b178c861f2523aa', 'db_id': 2799555, 'person_id': 2993667}"
Poster Session,poster,Charm $v_2$ is more hydrodynamic than light quark $v_2$,"Li, Hanlin",Wuhan University of Science and Technology & Purdue University,USA,"Azimuthal anisotropy $v_2$ is a useful tool for the study of the properties of the quark-gluon plasma (QGP). Recent studies with parton transport models suggest, however, that the majority of light quark $v_2$ comes from the anisotropic escape of partons, not hydrodynamic flow [1-4]. Heavy quarks, produced by hard scatterings at early times in relativistic heavy ion collisions, are regarded as an excellent probe of the QGP. Is charm quark $v_2$ mainly from anisotropic escape or hydrodynamics? In this talk we try to address this question using a multi-phase transport (AMPT) model, which has been very successful in describing experimental data for the bulk matter [5]. We follow the entire evolution history of charm quarks in AMPT and study the development of charm $v_2$ in heavy ion collisions as well as small system collisions at both RHIC and LHC energies. We find the common escape mechanism to be at work for both charm and light quark $v_2$. However, in contrast to naive expectations, the charm $v_2$ appears to be more sensitive to hydrodynamics than light quark’s $v_2$. We then use a simple Monte Carlo simulation to shed insights on the results. Our finding thus highlights the importance of heavy quark flow in the study of the QGP.

[1] L. He, T. Edmonds, Z.-W. Lin, F. Liu, D. Molnar, and F. Wang, Phys. Lett. B753, 506
(2016).

[2] Z.-W. Lin, L. He, T. Edmonds, F. Liu, D. Molnar, and F. Wang, arXiv:1512.06465 (2015).

[3] H.L. Li, L. He, Z.-W. Lin, D. Molnar, F. Wang and W. Xie, Phys. Rev. C 93(R), 014904 (2016).  

[4] H.L. Li, L. He, Z.-W. Lin, D. Molnar, F. Wang and W. Xie, arXiv:1604.07387v2 (2016).

[5] Z.-W. Lin, Phys. Rev. C 90, 014904 (2014).","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hanlin', 'last_name': 'Li', 'fullName': 'Li, Hanlin', 'id': '2799547', 'affiliation': 'Wuhan University of Science and Technology & Purdue University', 'emailHash': '07dd8daa596db66e59bbdfa8451a83e7', 'db_id': 2799547, 'person_id': 2993662}"
Poster Session,poster,Sphalerons and Axial Charge Production Out of Equilibrium,"Mace, Mark",Stony Brook University,USA,"We report on a first computation of non-equilibrium sphaleron transitions in the Glasma created immediately after the collision of ultra-relativistic nuclei[1]. Based on classical-statistical real time lattice gauge theory simulations, we find that the rate of topological transitions is initially strongly enhanced relative to the thermal equilibrium sphaleron transition rate and decays with time during the thermalization process. We will also demonstrate how our simulations can be extended to include dynamical fermions [2], in order to compute the initial state production of axial charge —  a crucial input for the ab initio dynamical modeling of the Chiral Magnetic Effect in heavy-ion collisions. 

[1] M. Mace, S. Schlichting, R. Venugopalan Phys.Rev. D93 (2016) no.7, 074036 arXiv:1601.07342 [hep-ph].
[2] M. Mace, N. Mueller, S. Schlichting, S. Sharma, in preparation.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mark', 'last_name': 'Mace', 'fullName': 'Mace, Mark', 'id': '2799551', 'affiliation': 'Stony Brook University', 'emailHash': 'f19c69d8aa8f0d234975c59ac5321ad6', 'db_id': 2799551, 'person_id': 2993664}"
Poster Session,poster,Achieving High Baryon Densities in the Fragmentation Regions of High Energy Heavy Ion Collisions at LHC and RHIC,"Li, Ming","University of Minnesota, Twin Cities",USA,"Heavy ion collisions at extremely high energy, such as the top
energy at RHIC and the typical energy at LHC, exhibit the property of
transparency where there is a clear separation between the almost
net-baryon-free central rapidity region and the net-baryon-rich
fragmentation region.  We calculate the net-baryon rapidity loss and
the nuclear excitation energy using the energy-momentum tensor obtained
from the McLerran-Venugopalan model. Nuclear compression during the
collision is further estimated using a simple space-time picture. The
results show that extremely high baryon densities, more than ten times
larger than the normal nuclear density, can be achieved in the
fragmentation regions. Systematic studies including asymmetric collisions,
collisions at finite impact parameters and collisions with different
nuclei and energy are performed.  Our results should provide the initial
conditions for the baryon distribution in the ensuing evolution and open a
different corner on the QCD phase diagram for experimental probes.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ming', 'last_name': 'Li', 'fullName': 'Li, Ming', 'id': '2799554', 'affiliation': 'University of Minnesota, Twin Cities', 'emailHash': '026ac962583062cc3a2a19de7edb5d0e', 'db_id': 2799554, 'person_id': 2993666}"
Poster Session,poster,Collective  flow in pp collisions at 7 TeV and 13 TeV,"Xu, Haojie",Peking University,Unknown,"Flow measurements in high multiplicity pp collisions at the LHC have indicated the
development of collective flow in the small systems created at the LHC energies. Using
the event-by-event viscous hydrodynamics+hadronic cascade hybrid model, iEBE-VISHNU,
with fluctuating initial conditions, we investigate the azimuthal correlations in pp collisions at $\sqrt{s}=7$ and 13 TeV with two- and four-particle cumulants. Our calculations of multiplicity dependent second-order azimuthal anisotropy harmonics $v_{2}$ are comparable with the recent measurements from CMS. The transition from positive to negative values of $c_{2}\{4\}$ in high-multiplicity events, which has been taken as an experimental evidence of collectivity, is observed in our hydrodynamic calculations with the same multiplicity cuts and acceptance cuts as the CMS measurements. We further study the mass ordering of anisotropy $v_{2}$ among different particle species. The calculated elliptic flow $v_{2}$ exhibits a clear mass ordering at transverse momentum $p_{T}$ below 2.5 GeV/c among $\pi$, K, p, and $\Lambda$. The comparisons of mass ordering between our model results and measurements from CMS are also presented. At last, we further investigate the effects of multiplicity fluctuations and non-flow on the sign of $c_{2}\{4\}$.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Haojie', 'last_name': 'Xu', 'fullName': 'Xu, Haojie', 'id': '2799563', 'affiliation': 'Peking University', 'emailHash': '78412b28aa21da1b12a9f7f171d0629a', 'db_id': 2799563, 'person_id': 2993672}"
Poster Session,poster,Background subtraction in jet-hadron and di-hadron correlations using the reaction plane fit method,"Nattrass, Christine",University of Tennessee (US),USA,"Jet-hadron and di-hadron correlations are sensitive to the low momentum and large angle modifications induced by interactions with the medium and allow higher precision measurements than jet-by-jet measurements because the background can be determined by averaging over several jets.  However, the combinatorial background has limited the precision of these measurements.  The Zero Yield At Minimum method, the standard method, has limitations, particularly at low momenta where modifications may broaden the jet.  Typically the Fourier coefficients of the azimuthal asymmetries ($v_n$) of the background are taken from independent measurements of flow coefficients.  This means that the standard method is also not robust to effects which lead to different $v_n$ in jet-like correlations, including the impact of different $v_n$ due to flow and due to jet quenching at high momenta.  

We present an alternate method, the Reaction Plane Fit (RPF) method, which uses the reaction plane dependence of the $v_n$ to constrain the shape and level of the background in the background dominated region at large $\Delta\eta$.  We demonstrate the efficacy of this method using a toy model.  We then apply the RPF method to di-hadron correlations relative to the reaction plane measured by STAR.  We present the correlation functions and calculate the yields, per-trigger yield modification factor ($I_{AA}$), and the widths.  Using this method, the shape of the correlation functions show little shape dependence relative to the reaction plane, an increasing $I_{AA}$ with decreasing momentum.  This is consistent with the broadening and softening of jets seen in measurements of full jets at the LHC, rather than the ""Mach cone"" structure observed in earlier studies.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christine', 'last_name': 'Nattrass', 'fullName': 'Nattrass, Christine', 'id': '2799574', 'affiliation': 'University of Tennessee (US)', 'emailHash': '2ed7799a1532e9e2b1161e10d8a6da69', 'db_id': 2799574, 'person_id': 2993678}"
Poster Session,poster,HIJING++ a HIC Monte Carlo for the Future Generations,"Barnafoldi, Gergely Gabor",Wigner RCP Hungarian Academy of Sciences (HU),HU,Results with the new HIJING++ will be presented here for hadron production in high-energy heavy ion collisions. The recently developed HIJING++ version based on the latest version of PYTHIA8 and contains all the nuclear effects has been included in the HIJING2.1. We also included an improved version of the shadowing parametrization and jet quenching. Here we summarize the mayor changes of the new program code beside the comparison between experimental data.,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gergely Gabor', 'last_name': 'Barnafoldi', 'fullName': 'Barnafoldi, Gergely Gabor', 'id': '2814484', 'affiliation': 'Wigner RCP Hungarian Academy of Sciences (HU)', 'emailHash': 'd040e1bcdedc123dd524a314e3ccca7f', 'db_id': 2814484, 'person_id': 3007498}"
Poster Session,poster,Confinement and chiral phase transitions from correlated ensemble of instanton-dyons,"Lopez-Ruiz, Miguel Angel",Indiana University,USA,"Confinement and chiral phase transitions are remarkable nonperturbative phenomena emerging from QCD and QCD-like theories. A theoretical understanding of these transitions and their interrelations is of fundamental importance. While it is widely perceived that their dynamics arises from nontrivial topological configurations in Yang-Mills theories, a concrete and sophisticated realization of such idea is an outstanding challenge. We report significant progress along this direction by the construction of a new framework based on correlated ensemble of instanton-dyons, namely the constituents of the finite-temperature instantons with non-trivial holonomy. We present a comprehensive numerical study of confinement properties in SU(2) Yang-Mills theory at finite temperature, obtaining important observables such as the effective holonomy potential, the static-quark potentials from Polyakov loop correlators as well as spatial Wilson loops, among others. These results are compared with lattice data. Furthermore, with the inclusion of dynamical quarks in the system, we study the nontrivial interplay between confinement/deconfinement and chiral symmetry breaking/restoration phase transitions and make predictions for how such transitions are influenced by the fermion flavor number $N_f$ in the ensemble.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Miguel Angel', 'last_name': 'Lopez-Ruiz', 'fullName': 'Lopez-Ruiz, Miguel Angel', 'id': '2799579', 'affiliation': 'Indiana University', 'emailHash': '4c70d8a692e58c8baf2757679d29d88a', 'db_id': 2799579, 'person_id': 2993680}"
Poster Session,poster,The spinodal instability in the baryon-rich quark matter,"Li, Feng",Frankfurt Institute for Advanced Study,Unknown,"The spinodal instability, i.e. the self-amplified deviation from the equilibrium state during a first order phase transition, of the baryonic rich quark matter is studied by both using the linear response theory and solving the Boltzmann equations with the test particle method. The former approach includes the quantum effect but only works near equilibrium, while the second one is semi-classical but capable of describing a highly non-equilibrated system. In the first approach, we obtain both the spinodal boundaries of the unstable modes with different wavelengths and the growth rates of them at a certain temperature and baryon density in the early stage of phase separation. We find the spinodal boundaries shrink with the wavelengths of the unstable modes, and the spinodal instability is suppressed by a repulsive vector interaction. In the second approach, we study the spinodal instability of the baryonic rich quark matter in both a static box and an expanding fireball by investigating the time evolution of the quantities such as the scaled density moments, the event distribution of the particle numbers in a sub-volume, the event distribution of the anisotropic flows, and the dilepton yield.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Feng', 'last_name': 'Li', 'fullName': 'Li, Feng', 'id': '2799583', 'affiliation': 'Frankfurt Institute for Advanced Study', 'emailHash': '9760c91439c9c7e9d01c878398931e11', 'db_id': 2799583, 'person_id': 2993683}"
Poster Session,poster,Dynamics of the hadronic phase in ultrarelativistic heavy ion collisions,"Steinheimer, Jan","FIAS, Frankfurt",Unknown,"I will discuss the dynamics of the hadronic phase in ultrarelativistic nuclear collisions in the context of the UrQMD transport model.

I will present results on the hadronic phase effects on final state observables like hadron multiplicity and collective flow. These results show that especially hadron resonance properties and multiplicities, which are very sensitive probes of the hadronic rescattering phase, can be well described by the UrQMD transport model.

Furthermore I will show how the hadronic rescattering decorrelates the initial distributions of conserved charges in a fixed acceptance window of a nuclear collision. Consequently, the calculated change of the correlation, during the hadronic expansion stage, does not support the recent paradigm, namely that the measured final moments of the experimentally observed distributions do give directly the values of those distributions at earlier times, when the system had been closer to the QCD crossover.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jan', 'last_name': 'Steinheimer', 'fullName': 'Steinheimer, Jan', 'id': '2799586', 'affiliation': 'FIAS, Frankfurt', 'emailHash': '2dd89b929755503b966cafaec1c7c6b6', 'db_id': 2799586, 'person_id': 2993686}"
